"Mouse_ID","Feces_Weight","MC.Eimeria","delta_ct_cewe_MminusE","CASP1","CXCL9","CXCR3","IDO1","IFNy","IL.10","IL1RN","IL.6","IRGM1","MPO","MUC2","MUC5AC","MYD88","NCR1","PPIB","PRF1","RETNLB","SOCS1","TICAM1","TNF","GAPDH","IL.13","CD4","Treg","Treg17","Th1","Th17","CD8","Act_CD8","IFNy_CD4","IFNy_CD8","IL17A_CD4","origin","Sex","Longitude","Latitude","Year","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","Dissection_Date","Spleen","Trichuris_muris","Zfy2","Y","Mastophorus_muris","Catenotaenia_pusilla","Address","Status","Left_Embryo","Right_Embryo","Worms_presence","Heligmosomoides_polygurus","Heterakis_sp","counter","Date_count","N_oocysts_sq1","N_oocysts_sq2","N_oocysts_sq3","N_oocysts_sq4","N_oocysts_sq5","N_oocysts_sq6","N_oocysts_sq7","N_oocysts_sq8","mean_neubauer","PBS_dil_in_mL","OPG","Ncells","Region","Body_Weight","Body_Length","Ectoparasites_Logical","Left_Epididymis","Fleas","Right_Ovarium_Weight","Left_Ovarium_Weight","Seminal_Vesicles_Weight","Left_Testis","Right_Testis","Tail_Length","Trap_Date","eimeriaSpecies","Ct.Eimeria","Ct.Mus","Oocyst_Predict_Crypto","ILWE_Crypto_Ct","ILWE_DNA_Content_ng.microliter","Aspiculuris_sp","Syphacia_sp","Taenia_sp","Hymenolepis_sp","FEC_Eim_Ct","MC.Eimeria.FEC","MCs","infection","end_rel_weight","experiment","primary_infection","challenge_infection","mouse_strain","labels","weight","weight_dpi0","relative_weight","dpi","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","dilution","OO4sq","OOC","infection_history","IFNy_CEWE","IFNy_MES","IRG6","IL.12","IL.12A","IL.17A","Position","Div_Treg","Div_Th1","Div_Th17","Div_Act_CD8","OPG_O","IFNy_FEC","Caecum","Treg_prop","batch","max_dpi","max_OOC","max_WL","death","hybrid_status","Parasite_primary","Parasite_challenge","dpi_max","CD4_imp","Treg_imp","Div_Treg_imp","Treg17_imp","Th1_imp","Div_Th1_imp","Th17_imp","Div_Th17_imp","CD8_imp","Act_CD8_imp","Div_Act_CD8_imp","IFNy_CD4_imp","IFNy_CD8_imp","IL17A_CD4_imp","IFNy_imp","CXCR3_imp","IL.6_imp","IL.13_imp","IL.10_imp","IL1RN_imp","CASP1_imp","CXCL9_imp","IDO1_imp","IRGM1_imp","MPO_imp","MUC2_imp","MUC5AC_imp","MYD88_imp","NCR1_imp","PRF1_imp","RETNLB_imp","SOCS1_imp","TICAM1_imp","TNF_imp"
"AA_0408",0.39,NA,NA,27.4630170986741,20.465652307099,25.5595872330043,15.3007377409683,19.8222546553524,NA,14.7365280318642,NA,14.3821608554231,21.2802509469896,12.2002736885706,12.593091987791,13.9426771719386,23.9254718974326,18.7694923440975,NA,13.4465946887736,15.040763867982,22.7950736562581,23.8280440396992,8.32418910310815,21.040208011478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",14.1442,52.0172,2017,"d",NA,"mm","mm","mm","mm","mm","mm","94","95","125","120","70/100","80/100","dd","mm","mm","mm","dm","dm",13,0.8,"16/09/17",0.03,0,NA,NA,0,0,"Guhlener dorfstrasse 29 15913 Schwielochser","adult",0,0,NA,0,0,"Alice","March2018",10,7,8,8,7,5,7,4,7,0.1,1794871.79487179,8,"mus",12.48,69.31,FALSE,NA,FALSE,NA,NA,NA,NA,NA,63.5,"15-09-17",NA,NA,NA,206,35.08,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0412",0.58,NA,NA,27.6651057503243,25.2046967759395,NA,10.0248828403808,NA,NA,9.49972375215842,NA,11.7927154203686,15.0130177014289,7.28444764419474,7.32000332403065,21.7504880700061,25.5835223286122,21.6986422601841,NA,22.2388409915467,12.6834951670389,NA,NA,6.59627416647612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",14.180929,52.074772,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16/09/17",0.06,0,NA,NA,0,0,"Sawaller dorfstrasse 10 15848","pregnant",2,0,TRUE,0,0,"Alice","June2018",0,0,0,0,0,0,0,0,0,0.1,0,8,NA,22.85,86.27,FALSE,NA,FALSE,NA,NA,NA,NA,NA,76.94,"15-09-17",NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0413",0.16,NA,NA,NA,NA,NA,21.3807942080195,27.9409163304176,24.7160506026132,NA,NA,15.8369283472953,NA,17.4029218293644,21.4765564655751,18.2397102380791,NA,NA,NA,16.4009093768185,17.2309016584471,NA,23.0567918078643,11.2040025650596,22.6647276250614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",14.1808,52.0747,2017,"m",NA,"mm","dm","dm","dm","dm","dd","94",NA,"100/125","100","100","80/100","dd",NA,"dm","dd","dd","dm",12,0.391304348,"16/09/17",0.05,0,NA,NA,17,0,"Sawaller dorfstrasse 10 15848","adult",0,0,TRUE,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",20.03,84.76,TRUE,NA,TRUE,NA,NA,NA,NA,NA,79.89,"15-09-17",NA,NA,NA,0,0,NA,6,26,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0423",0.27,NA,NA,23.459648327358,23.3038311213185,NA,16.3777553678957,26.1521484876108,27.7445978212112,11.5874495719661,23.1664512255013,9.69642479064131,16.1509872955953,8.47128094737441,8.6750694772211,8.7492795939764,NA,NA,NA,10.3274568863586,12.1787359831892,22.8677478909301,22.9691883218065,5.39099820771067,23.740326490503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",14.321733,52.650566,2017,"d","m","m","m","m","m","m","m","100","95","125","120","100","80","mm","mm","mm","mm","dd","mm",14,0.85,"17/09/17",0.0346,0,NA,NA,0,0,"Wriezenerstrasse 38 15324 Letschin","adult",NA,NA,NA,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",17.24,82.22,FALSE,0.0192,FALSE,NA,NA,0.1239,0.0785,0.0831,75.58,"16-09-17",NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0424",1.11,NA,NA,19.8953538315743,19.9498613366381,19.817469272513,17.0092577327823,20.3001118043975,20.7721567950529,16.3609916630738,20.4139817020148,7.5223569310199,18.8754502128412,6.82695326234949,6.36080712785374,12.5127015402266,21.8036606859177,14.0826375125715,23.1392733805127,7.82519449971971,8.4253635951119,16.6633647824183,20.2782210641103,3.13389670505263,11.1787817362345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",14.2775,52.6867,2017,"d",NA,"mm","mm","mm","mm","mm","mm","94/100","95","125","120","70/100","80","dm","mm","mm","mm","dm","mm",13,0.88,"17/09/17",0.0268,0,NA,NA,0,0,"Grossbarmim 7 Neutmbbin (Ortsteil Alt-Barmim)","pregnant",0,4,NA,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",21.28,85.97,FALSE,NA,FALSE,NA,NA,NA,NA,NA,75.35,"16-09-17",NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0428",1.19,NA,NA,24.9416081418912,16.520546468081,NA,13.6589760102841,17.0613628875212,23.5131311901345,13.2457783052679,20.920524866024,11.9787802065741,19.4100410079527,10.9313025360474,11.5024621561077,12.9222838963393,NA,NA,22.9148933573383,11.6525919910276,13.1272328094288,20.3433890215197,21.8862966046037,6.77798515657241,18.7414670448143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",14.2775,52.6867,2017,"d",NA,"mm","mm","mm",NA,"mm","mm","100","95","100/125","120","100","80","mm","mm","dm","mm","dd","mm",12,0.826086957,"17/09/17",0.0168,0,NA,NA,0,0,"Grossbarmim 7 Neutmbbin (Ortsteil Alt-Barmim)","young",0,0,NA,0,0,"Alice","March2018",7,7,6,6,8,5,9,7,6.875,0.1,577731.092436975,8,"mus",11,71.29,FALSE,NA,FALSE,NA,NA,NA,NA,NA,71.82,"16-09-17",NA,NA,NA,0,0,NA,0,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0429",0.81,NA,NA,20.4374338381765,20.3197296809077,NA,11.0551847103549,21.1839037279387,23.7369678436802,9.63512144158728,24.1288061444621,8.96767785441426,14.2392259333629,7.42279472942406,7.69621337831003,9.11007538917545,NA,NA,23.121716845586,9.42008050670882,9.95732777786882,26.5661919442006,20.1653072715537,3.97419782206451,20.4315404192671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",14.2775,52.6867,2017,NA,"m","m","m","m",NA,"m",NA,"100","95","125","120","70/90","80","mm","mm","mm","mm","mm","mm",11,1,"17/09/17",0.0245,0,NA,NA,0,0,"Grossbarmim 7 Neutmbbin (Ortsteil Alt-Barmim)","young",NA,NA,NA,0,0,"Alice","March2018",7,7,7,7,4,4,3,5,5.5,0.1,679012.345679012,8,"mus",11.67,71.45,TRUE,4,TRUE,NA,NA,0.0073,0.0421,0.0458,76.94,"16-09-17",NA,NA,NA,0,0,NA,0,34,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0431",0.68,NA,NA,22.5811822672449,17.7910740280373,NA,10.6243643354182,17.4269274411181,28.3730266873798,10.3625862538603,23.2762254740196,10.5375306197051,15.7397219988187,8.97826277353253,9.27353888041365,10.3932148365311,NA,NA,24.6075272104546,10.4159353320239,11.3970752522265,21.1220737725361,21.3036728044269,5.08478546103091,20.0288018086817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",14.2769,52.6778,2017,"d","m","m","m","m",NA,"m","m","100","95","125","100/120","70","80","mm","mm","mm","dm","mm","mm",13,0.894736842,"17/09/17",0.0288,0,NA,NA,0,0,"Kleinbarmim 28 15320 Alt-Barmim","adult",NA,NA,NA,0,0,"Alice","March2018",8,7,4,4,9,6,6,4,6,0.1,882352.94117647,8,"mus",12.98,73.32,FALSE,0.0087,FALSE,NA,NA,0.0223,0.0528,0.0543,70.77,"16-09-17",NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0434",0.16,NA,NA,24.4381845385463,22.7790765419181,NA,27.9958356152692,29.5934552851712,NA,22.6561451457562,NA,9.12318711399971,27.4043471209464,21.8401354198507,22.2124589530448,19.6239200806128,NA,NA,24.7387510177504,17.8032423144072,10.8850526316697,27.1237697401409,24.0185741774387,4.65133898376038,28.2764209489475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.6422,53.2375,2017,"d","m","m","m","d",NA,"m","m","100","95","100/125","120","70","100","mm","mm","dm","mm","mm","dd",13,0.736842105,"17/09/17",0.0353,1,NA,NA,0,0,"Dorfstrasse 28 Wichmanndorf 17268","adult",NA,NA,TRUE,0,1,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",13.07,73.8,TRUE,0.0158,TRUE,NA,NA,0.0781,55,0.0562,51.59,"16-09-17",NA,NA,NA,0,0,NA,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0437",0.1,NA,NA,NA,21.521641483111,22.2769465316853,10.9736111214762,19.5024626028886,NA,10.3066587787444,NA,10.3307333245171,17.0156290564602,9.00263228430357,9.13870456894913,21.2023132249965,24.94487052745,NA,24.4773403595656,NA,11.0306978243388,26.0196842666052,20.8814518141187,5.07331385257307,9.58220835600493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.6686,52.4936,2017,"d","m","d","d","d",NA,"d","d","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",13,0.052631579,"17/09/17",0.0068,0,NA,NA,0,0,"Pappelweg 5 Münchehofe","young",NA,NA,NA,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"DyM",5.5,53.78,FALSE,NA,FALSE,NA,NA,NA,NA,NA,64.5,"16-09-17",NA,NA,NA,0,0,NA,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0438",0.32,NA,NA,NA,16.975208078197,21.9720747437722,12.3577457994485,18.7615101924049,NA,10.9713543367178,23.2938939765958,10.847776269647,17.0743982113406,8.92578180969437,9.12247208320872,19.8537589801577,24.1934883494591,NA,23.1751051422391,NA,11.3388441882245,21.0796418232406,20.4461874763584,5.46592773563408,9.97105835107906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.6506,53.2108,2017,"d","m","m","m","m",NA,"m","m","100","95","125","120","70","80","mm","mm","mm","mm","mm","mm",13,0.947368421,"17/09/17",0.0253,0,NA,NA,0,0,"Pappelwerder 1 Papp1","adult",NA,NA,NA,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",10.87,67.91,FALSE,0.0062,FALSE,NA,NA,NA,0.0375,0.0399,59.4,"16-09-17",NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0441",0.11,NA,NA,21.5443954325559,18.1753987579698,21.7717232865327,15.2811177320971,18.2704739265514,NA,13.1828304258208,23.391666486337,12.82239514833,19.3141644429295,12.8461011441592,22.3436219837861,23.5044737491732,25.6260785920711,18.9443051509381,NA,17.8342193096425,14.8556752209716,NA,20.8235213718925,9.48258192950211,15.2290633647341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",14.2606,52.0875,2017,"d",NA,"mm","mm","mm",NA,"mm","mm","100","95","125","100/120","90/100","80","mm","mm","mm","dm","dm","mm",12,0.869565217,"17/09/17",0.0459,3,NA,NA,0,0,"Friedländer Ausbau, 15848 Friedland, Germany","adult",0,0,TRUE,0,0,"Alice","June2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",13.8,76.45,FALSE,NA,FALSE,0.0025,0.0031,NA,NA,NA,73.74,"16-09-17",NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0446",0.23,NA,NA,26.4987369523777,23.8288748324711,NA,14.8823019296529,19.309925389986,22.8458929315624,14.8789767820473,NA,14.0640855709958,19.3886837807399,12.2563083143105,12.5644058468827,13.8299263764563,NA,NA,22.3969088130418,14.0342571767847,15.1001898617688,24.4969769063753,22.3801073203506,8.33168395934604,20.9327995786942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",14.2775,52.6867,2017,"d","m","m","m","m",NA,"m","m","100","95","100","120","70/90","80","mm","mm","dd","mm","mm","mm",13,0.842105263,"17/09/17",0.03,0,NA,NA,0,0,"Grossbarmim 7 Neutmbbin (Ortsteil Alt-Barmim)","adult",NA,NA,NA,0,0,"Alice","March2018",88,88,80,87,118,103,75,108,93.375,0.1,40597826.0869565,8,"mus",8.89,69.46,TRUE,NA,TRUE,NA,NA,NA,NA,NA,66.28,"16-09-17",NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0447",0.2,NA,NA,21.1355754073872,20.9936226895207,NA,14.4355437214594,18.2489946611952,25.8399160501779,14.920737754769,21.6429565335093,12.6062150973323,21.5464562497592,11.564291315859,13.1542187092029,13.5211162687283,NA,NA,27.8120086621262,11.4350468329131,14.011904439265,19.0591118672082,21.1637703824263,7.68862338737065,17.016337873176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",14.2725,52.6825,2017,"m",NA,"mm","mm","mm",NA,"mm","mm","100","95","125","120","70/90","80","mm","mm","mm","mm","mm","mm",12,1,"17/09/17",0.01,0,NA,NA,0,0,"Kleinbarmim 28 15320 Alt-Barmim",NA,NA,NA,NA,0,0,"Alice","March2018",7,6,7,6,4,5,2,4,5.125,1,256250,8,"mus",6.22,56.63,TRUE,NA,TRUE,NA,NA,NA,NA,NA,48.94,"16-09-17",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0449",0.05,NA,NA,19.1387709364068,20.8578392257898,NA,15.5232904127216,22.2028768232523,23.5048610328897,12.4997313368776,21.8453810725916,7.59964821353945,14.3377924424805,6.13077924885752,6.24484039155017,7.4485341341584,NA,NA,23.7719753143762,7.36086538312943,8.64890313565191,19.1241496910593,21.0297010248687,2.88531230203743,18.1323535992824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.6506,53.2108,2017,"d","m","m","m","m",NA,"m","m","100","95","125","120","70","80","mm","mm","mm","mm","mm","mm",13,0.947368421,"17/09/17",0.04,0,NA,NA,0,0,"Pappelwerder 1 Papp1","adult",NA,NA,NA,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",17.39,81.37,FALSE,27,FALSE,NA,NA,161,0.0181,72,72.45,"16-09-17",NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0451",0.2,NA,NA,NA,29.1031273584127,NA,24.3827575701806,NA,NA,21.7435358923267,NA,18.7215113132257,28.084155686339,18.3818834048659,18.7559572303154,20.404606621685,NA,NA,NA,20.3322094687334,19.0415308510054,23.4930877542405,24.1692177595177,12.4985247833197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.6506,53.2108,2017,"d",NA,"mm","mm","mm",NA,"mm","mm","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",12,0.956521739,"17/09/17",0.03,0,NA,NA,0,0,"Pappelwerder 1 Papp1","adult",0,0,TRUE,0,2,"Alice","June2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",14.01,77.38,FALSE,NA,FALSE,NA,NA,NA,NA,NA,68.59,"16-09-17",NA,NA,NA,0,0,NA,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0452",0.23,NA,NA,NA,NA,NA,17.4653956512213,20.500526946721,NA,16.365990315599,NA,15.347979998239,23.7963570193396,14.2624913758698,14.8103819344977,15.7426142752646,NA,NA,NA,16.4381856204185,16.6045314916365,NA,NA,10.1088439792081,28.398641567333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.6506,53.2108,2017,"d",NA,"mm","mm","mm",NA,"mm","mm","100","95","125","120","70/90","80","mm","mm","mm","mm","mm","mm",12,0.956521739,"17/09/17",0.03,0,NA,NA,0,0,"Pappelwerder 1 Papp1","adult",0,0,TRUE,0,1,"Alice","June2018",8,6,7,4,3,7,3,4,5.25,1,228260.869565217,8,"mus",9.69,65.32,FALSE,NA,FALSE,NA,NA,NA,NA,NA,62.24,"16-09-17",NA,NA,NA,0,0,NA,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0453",0.19,NA,NA,21.0654861208183,22.7243247073659,23.4910115709809,16.3961431490144,20.497423136343,NA,12.3300359464984,20.1749429043695,12.1105382360946,19.1955644327132,11.0220109640062,10.9048704160331,19.9233362471367,21.9895040743156,19.1012242336112,NA,12.1990934103901,13.9213739382393,NA,21.1980344599395,15.3901327364161,12.0895518022266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",14.2606,52.0875,2017,"d","m","m","m","m",NA,"m","m","100",NA,"125","120","90","80","mm",NA,"mm","mm","mm","mm",12,0.941176471,"17/09/17",0.0246,0,NA,NA,0,0,"Friedländer Ausbau, 15848 Friedland, Germany","adult",NA,NA,NA,0,0,"Alice","March2018",0,0,0,0,1,0,0,0,0.125,0.1,65789.4736842105,8,"mus",13.61,74.75,FALSE,0.0128,FALSE,NA,NA,0.0725,0.0546,0.0578,67.98,"16-09-17",NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
