"infection","Mouse_ID","end_rel_weight","experiment","primary_infection","challenge_infection","mouse_strain","labels","weight","weight_dpi0","relative_weight","Feces_Weight","dpi","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","dilution","OO4sq","OOC","infection_history","MC.Eimeria","delta_ct_cewe_MminusE","IFNy_CEWE","IFNy_MES","IRG6","IL.12","CASP1","CXCL9","CXCR3","IDO1","IFNy","IL.10","IL.12A","IL1RN","IL.6","IRGM1","MPO","MUC2","MUC5AC","MYD88","NCR1","PPIB","PRF1","RETNLB","SOCS1","TICAM1","TNF","IL.17A","GAPDH","IL.13","Position","CD4","Treg","Div_Treg","Treg17","Th1","Div_Th1","Th17","Div_Th17","CD8","Act_CD8","Div_Act_CD8","IFNy_CD4","IFNy_CD8","OPG_O","IFNy_FEC","Caecum","Treg_prop","IL17A_CD4","batch","hybrid_status","Parasite_primary","Parasite_challenge","dpi_max","WL_max","origin","Sex","Longitude","Latitude","Year","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","Dissection_Date","Spleen","Trichuris_muris","Zfy2","Y","Mastophorus_muris","Catenotaenia_pusilla","Address","Status","Left_Embryo","Right_Embryo","Worms_presence","Heligmosomoides_polygurus","Heterakis_sp","counter","Date_count","N_oocysts_sq1","N_oocysts_sq2","N_oocysts_sq3","N_oocysts_sq4","N_oocysts_sq5","N_oocysts_sq6","N_oocysts_sq7","N_oocysts_sq8","mean_neubauer","PBS_dil_in_mL","OPG","Ncells","Region","Body_Weight","Body_Length","Ectoparasites_Logical","Left_Epididymis","Fleas","Liver","Right_Ovarium_Weight","Left_Ovarium_Weight","Seminal_Vesicles_Weight","Left_Testis","Right_Testis","Tail_Length","Trap_Date","eimeriaSpecies","Ct.Eimeria","Ct.Mus","Oocyst_Predict_Crypto","ILWE_Crypto_Ct","ILWE_DNA_Content_ng.microliter","Ticks","Host","Aspiculuris_sp","Syphacia_sp","Taenia_sp","Hymenolepis_sp","Sperm","FEC_Eim_Ct","MC.Eimeria.FEC","MCs"
"challenge","LM0229",99.7376705141658,"E57","E88","UNI","SCHUNT_SCHUNT","E57bxEMW",19.01,19.06,99.7376705141658,2.36,8,0,0,0,0,1,0,0,"falciformis_uninfected",FALSE,-7.12,11.9382981889895,NA,-3.1225,-4.6475,22.5551139808118,18.9909275849876,23.6653656848417,15.9024095300201,NA,24.9002494072624,27.7955876695484,18.1491629764574,24.180209060652,7.81060387080035,NA,7.74929330346136,12.8712104139678,20.0599381790986,23.9648641562199,14.4941092225394,NA,9.18435473973411,9.20500776700764,19.1173568160569,22.8121320789382,22.7615767953648,NA,NA,"mLN",56.22,7.15,12.455,9.505,2.965,19.84,1.63,30.055,10.02,10.915,11.535,3.045,41.36,0,1.65664455658793,"neg",92.845,0.575,NA,"F0 M. m. domesticus","E_falciformis","uninfected",8,-3.5676810073452,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"challenge","LM0229",99.7376705141658,"E57","E88","UNI","SCHUNT_SCHUNT","E57bxDKR",19.06,19.06,100,1.4,0,0,0,0,0,1,0,0,"falciformis_uninfected",FALSE,-7.12,11.9382981889895,NA,-3.1225,-4.6475,22.5551139808118,18.9909275849876,23.6653656848417,15.9024095300201,NA,24.9002494072624,27.7955876695484,18.1491629764574,24.180209060652,7.81060387080035,NA,7.74929330346136,12.8712104139678,20.0599381790986,23.9648641562199,14.4941092225394,NA,9.18435473973411,9.20500776700764,19.1173568160569,22.8121320789382,22.7615767953648,NA,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. domesticus","E_falciformis","uninfected",8,-3.5676810073452,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"challenge","LM0229",99.7376705141658,"E57","E88","UNI","SCHUNT_SCHUNT","E57bxABG",18.38,19.06,96.4323189926548,1.63,1,0,0,0,0,1,0,0,"falciformis_uninfected",FALSE,-7.12,11.9382981889895,NA,-3.1225,-4.6475,22.5551139808118,18.9909275849876,23.6653656848417,15.9024095300201,NA,24.9002494072624,27.7955876695484,18.1491629764574,24.180209060652,7.81060387080035,NA,7.74929330346136,12.8712104139678,20.0599381790986,23.9648641562199,14.4941092225394,NA,9.18435473973411,9.20500776700764,19.1173568160569,22.8121320789382,22.7615767953648,NA,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. domesticus","E_falciformis","uninfected",8,-3.5676810073452,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"challenge","LM0229",99.7376705141658,"E57","E88","UNI","SCHUNT_SCHUNT","E57bxAIO",18.85,19.06,98.8982161594963,2.07,3,0,0,0,0,1,0,0,"falciformis_uninfected",FALSE,-7.12,11.9382981889895,NA,-3.1225,-4.6475,22.5551139808118,18.9909275849876,23.6653656848417,15.9024095300201,NA,24.9002494072624,27.7955876695484,18.1491629764574,24.180209060652,7.81060387080035,NA,7.74929330346136,12.8712104139678,20.0599381790986,23.9648641562199,14.4941092225394,NA,9.18435473973411,9.20500776700764,19.1173568160569,22.8121320789382,22.7615767953648,NA,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. domesticus","E_falciformis","uninfected",8,-3.5676810073452,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"challenge","LM0229",99.7376705141658,"E57","E88","UNI","SCHUNT_SCHUNT","E57bxFHK",19.55,19.06,102.570828961175,1.48,6,0,0,0,0,1,0,0,"falciformis_uninfected",FALSE,-7.12,11.9382981889895,NA,-3.1225,-4.6475,22.5551139808118,18.9909275849876,23.6653656848417,15.9024095300201,NA,24.9002494072624,27.7955876695484,18.1491629764574,24.180209060652,7.81060387080035,NA,7.74929330346136,12.8712104139678,20.0599381790986,23.9648641562199,14.4941092225394,NA,9.18435473973411,9.20500776700764,19.1173568160569,22.8121320789382,22.7615767953648,NA,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. domesticus","E_falciformis","uninfected",8,-3.5676810073452,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"challenge","LM0229",99.7376705141658,"E57","E88","UNI","SCHUNT_SCHUNT","E57bxBIO",18.88,19.06,99.0556138509968,1.23,2,0,0,0,0,1,0,0,"falciformis_uninfected",FALSE,-7.12,11.9382981889895,NA,-3.1225,-4.6475,22.5551139808118,18.9909275849876,23.6653656848417,15.9024095300201,NA,24.9002494072624,27.7955876695484,18.1491629764574,24.180209060652,7.81060387080035,NA,7.74929330346136,12.8712104139678,20.0599381790986,23.9648641562199,14.4941092225394,NA,9.18435473973411,9.20500776700764,19.1173568160569,22.8121320789382,22.7615767953648,NA,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. domesticus","E_falciformis","uninfected",8,-3.5676810073452,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"challenge","LM0229",99.7376705141658,"E57","E88","UNI","SCHUNT_SCHUNT","E57bxNTU",18.67,19.06,97.9538300104932,1.98,7,0,0,0,0,1,0,0,"falciformis_uninfected",FALSE,-7.12,11.9382981889895,NA,-3.1225,-4.6475,22.5551139808118,18.9909275849876,23.6653656848417,15.9024095300201,NA,24.9002494072624,27.7955876695484,18.1491629764574,24.180209060652,7.81060387080035,NA,7.74929330346136,12.8712104139678,20.0599381790986,23.9648641562199,14.4941092225394,NA,9.18435473973411,9.20500776700764,19.1173568160569,22.8121320789382,22.7615767953648,NA,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. domesticus","E_falciformis","uninfected",8,-3.5676810073452,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"challenge","LM0229",99.7376705141658,"E57","E88","UNI","SCHUNT_SCHUNT","E57bxLUV",18.78,19.06,98.5309548793284,2.35,4,0,0,0,0,1,0,0,"falciformis_uninfected",FALSE,-7.12,11.9382981889895,NA,-3.1225,-4.6475,22.5551139808118,18.9909275849876,23.6653656848417,15.9024095300201,NA,24.9002494072624,27.7955876695484,18.1491629764574,24.180209060652,7.81060387080035,NA,7.74929330346136,12.8712104139678,20.0599381790986,23.9648641562199,14.4941092225394,NA,9.18435473973411,9.20500776700764,19.1173568160569,22.8121320789382,22.7615767953648,NA,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. domesticus","E_falciformis","uninfected",8,-3.5676810073452,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"challenge","LM0231",98.7433542774287,"E57","E88","E64","PWD_SCHUNT","E57bxCOV",20.95,20.69,101.256645722571,1.53,5,144,134,117,108,1,503,1257500,"falciformis_ferrisi",TRUE,-5.16,37.5056012557841,NA,-4.3125,-6.8575,27.5034104804628,14.0392859808,20.213119954122,12.783337096282,21.1936794940158,22.3102941555196,24.9166729862101,16.7937684859623,23.9078144688627,10.1576021543994,27.6762830684407,7.18327173152845,14.0414963523193,15.6189480495685,23.454047006391,10.9071136772582,23.2406230701915,3.9201919398974,10.6925675379536,15.46166730572,18.9602445173629,23.5927714855823,NA,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1 hybrid","E_falciformis","E_ferrisi",8,-1.25664572257131,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"challenge","LM0231",98.7433542774287,"E57","E88","E64","PWD_SCHUNT","E57bxCIK",21.41,20.69,103.479942000967,1.13,1,0,0,0,0,1,0,0,"falciformis_ferrisi",TRUE,-5.16,37.5056012557841,NA,-4.3125,-6.8575,27.5034104804628,14.0392859808,20.213119954122,12.783337096282,21.1936794940158,22.3102941555196,24.9166729862101,16.7937684859623,23.9078144688627,10.1576021543994,27.6762830684407,7.18327173152845,14.0414963523193,15.6189480495685,23.454047006391,10.9071136772582,23.2406230701915,3.9201919398974,10.6925675379536,15.46166730572,18.9602445173629,23.5927714855823,NA,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1 hybrid","E_falciformis","E_ferrisi",8,-1.25664572257131,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"challenge","LM0231",98.7433542774287,"E57","E88","E64","PWD_SCHUNT","E57bxBMW",22,20.69,106.331561140648,2.09,3,0,0,0,0,1,0,0,"falciformis_ferrisi",TRUE,-5.16,37.5056012557841,NA,-4.3125,-6.8575,27.5034104804628,14.0392859808,20.213119954122,12.783337096282,21.1936794940158,22.3102941555196,24.9166729862101,16.7937684859623,23.9078144688627,10.1576021543994,27.6762830684407,7.18327173152845,14.0414963523193,15.6189480495685,23.454047006391,10.9071136772582,23.2406230701915,3.9201919398974,10.6925675379536,15.46166730572,18.9602445173629,23.5927714855823,NA,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1 hybrid","E_falciformis","E_ferrisi",8,-1.25664572257131,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"challenge","LM0231",98.7433542774287,"E57","E88","E64","PWD_SCHUNT","E57bxANS",22.57,20.69,109.086515224746,1.4,2,0,0,0,0,1,0,0,"falciformis_ferrisi",TRUE,-5.16,37.5056012557841,NA,-4.3125,-6.8575,27.5034104804628,14.0392859808,20.213119954122,12.783337096282,21.1936794940158,22.3102941555196,24.9166729862101,16.7937684859623,23.9078144688627,10.1576021543994,27.6762830684407,7.18327173152845,14.0414963523193,15.6189480495685,23.454047006391,10.9071136772582,23.2406230701915,3.9201919398974,10.6925675379536,15.46166730572,18.9602445173629,23.5927714855823,NA,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1 hybrid","E_falciformis","E_ferrisi",8,-1.25664572257131,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"challenge","LM0231",98.7433542774287,"E57","E88","E64","PWD_SCHUNT","E57bxCEK",20.43,20.69,98.7433542774287,2.81,8,13,15,16,16,1,60,150000,"falciformis_ferrisi",TRUE,-5.16,37.5056012557841,NA,-4.3125,-6.8575,27.5034104804628,14.0392859808,20.213119954122,12.783337096282,21.1936794940158,22.3102941555196,24.9166729862101,16.7937684859623,23.9078144688627,10.1576021543994,27.6762830684407,7.18327173152845,14.0414963523193,15.6189480495685,23.454047006391,10.9071136772582,23.2406230701915,3.9201919398974,10.6925675379536,15.46166730572,18.9602445173629,23.5927714855823,NA,NA,"mLN",40.59,6.45,23.76,12.78,9.25,81.21,1.705,78.305,25.305,11.105,55.935,9.085,38.165,53380.7829181495,0.887669072138454,"pos",93.505,0.85,NA,"F1 hybrid","E_falciformis","E_ferrisi",8,-1.25664572257131,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"challenge","LM0231",98.7433542774287,"E57","E88","E64","PWD_SCHUNT","E57bxGJT",20.52,20.69,99.1783470275495,0.95,6,21,21,20,17,1,79,197500,"falciformis_ferrisi",TRUE,-5.16,37.5056012557841,NA,-4.3125,-6.8575,27.5034104804628,14.0392859808,20.213119954122,12.783337096282,21.1936794940158,22.3102941555196,24.9166729862101,16.7937684859623,23.9078144688627,10.1576021543994,27.6762830684407,7.18327173152845,14.0414963523193,15.6189480495685,23.454047006391,10.9071136772582,23.2406230701915,3.9201919398974,10.6925675379536,15.46166730572,18.9602445173629,23.5927714855823,NA,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1 hybrid","E_falciformis","E_ferrisi",8,-1.25664572257131,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"challenge","LM0231",98.7433542774287,"E57","E88","E64","PWD_SCHUNT","E57bxBCE",21.45,20.69,103.673272112131,2.39,4,2,3,3,6,1,14,35000,"falciformis_ferrisi",TRUE,-5.16,37.5056012557841,NA,-4.3125,-6.8575,27.5034104804628,14.0392859808,20.213119954122,12.783337096282,21.1936794940158,22.3102941555196,24.9166729862101,16.7937684859623,23.9078144688627,10.1576021543994,27.6762830684407,7.18327173152845,14.0414963523193,15.6189480495685,23.454047006391,10.9071136772582,23.2406230701915,3.9201919398974,10.6925675379536,15.46166730572,18.9602445173629,23.5927714855823,NA,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1 hybrid","E_falciformis","E_ferrisi",8,-1.25664572257131,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"challenge","LM0231",98.7433542774287,"E57","E88","E64","PWD_SCHUNT","E57bxBOY",20.69,20.69,100,2.11,0,0,0,0,0,1,0,0,"falciformis_ferrisi",TRUE,-5.16,37.5056012557841,NA,-4.3125,-6.8575,27.5034104804628,14.0392859808,20.213119954122,12.783337096282,21.1936794940158,22.3102941555196,24.9166729862101,16.7937684859623,23.9078144688627,10.1576021543994,27.6762830684407,7.18327173152845,14.0414963523193,15.6189480495685,23.454047006391,10.9071136772582,23.2406230701915,3.9201919398974,10.6925675379536,15.46166730572,18.9602445173629,23.5927714855823,NA,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1 hybrid","E_falciformis","E_ferrisi",8,-1.25664572257131,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"challenge","LM0231",98.7433542774287,"E57","E88","E64","PWD_SCHUNT","E57bxJRZ",20.66,20.69,99.8550024166264,1.53,7,93,74,106,129,1,402,1005000,"falciformis_ferrisi",TRUE,-5.16,37.5056012557841,NA,-4.3125,-6.8575,27.5034104804628,14.0392859808,20.213119954122,12.783337096282,21.1936794940158,22.3102941555196,24.9166729862101,16.7937684859623,23.9078144688627,10.1576021543994,27.6762830684407,7.18327173152845,14.0414963523193,15.6189480495685,23.454047006391,10.9071136772582,23.2406230701915,3.9201919398974,10.6925675379536,15.46166730572,18.9602445173629,23.5927714855823,NA,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1 hybrid","E_falciformis","E_ferrisi",8,-1.25664572257131,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"challenge","LM0232",102.313234736443,"E57","E88","UNI","BUSNA_STRA","E57bxDIW",26.37,26.37,100,1.1,0,0,0,0,0,1,0,0,"falciformis_uninfected",TRUE,-6.22,21.8877741271661,NA,-3.01,-5.435,25.4562427446118,19.2054175249985,23.0282918299618,18.2542676941722,NA,27.6731938408833,21.283178829474,18.9853159899162,23.195713977363,9.24154377070408,NA,9.86958991490604,14.3715203726778,17.5384552844574,24.12713960521,13.6344535336585,27.0901521234795,8.71113298854733,10.5861176196997,17.035056371546,24.7763947236091,27.6643462053201,NA,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1 hybrid","E_falciformis","uninfected",8,0,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"challenge","LM0232",102.313234736443,"E57","E88","UNI","BUSNA_STRA","E57bxHNS",27.09,26.37,102.730375426621,2.18,1,0,0,0,0,1,0,0,"falciformis_uninfected",TRUE,-6.22,21.8877741271661,NA,-3.01,-5.435,25.4562427446118,19.2054175249985,23.0282918299618,18.2542676941722,NA,27.6731938408833,21.283178829474,18.9853159899162,23.195713977363,9.24154377070408,NA,9.86958991490604,14.3715203726778,17.5384552844574,24.12713960521,13.6344535336585,27.0901521234795,8.71113298854733,10.5861176196997,17.035056371546,24.7763947236091,27.6643462053201,NA,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1 hybrid","E_falciformis","uninfected",8,0,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
