"Mouse_ID","Sex","Longitude","Latitude","Year","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","Dissection_Date","Spleen","Zfy2","Y","Address","Status","Left_Embryo","Right_Embryo","Worms_presence","Heligmosomoides_polygurus","counter","Date_count","N_oocysts_sq1","N_oocysts_sq2","N_oocysts_sq3","N_oocysts_sq4","N_oocysts_sq5","N_oocysts_sq6","N_oocysts_sq7","N_oocysts_sq8","mean_neubauer","PBS_dil_in_mL","OPG","Ncells","Region","Ectoparasites_Logical","Left_Epididymis","Feces_Weight","Fleas","Liver","Right_Ovarium_Weight","Left_Ovarium_Weight","Seminal_Vesicles_Weight","Left_Testis","Right_Testis","Trap_Date","eimeriaSpecies","MC.Eimeria","delta_ct_cewe_MminusE","Ct.Eimeria","Ct.Mus","GAPDH","PPIB","CD4","Treg","Treg17","Th1","Th17","CD8","Act_CD8","IFNy_CD4","IL17A_CD4","IFNy_CD8","Oocyst_Predict_Crypto","ILWE_Crypto_Ct","ILWE_DNA_Content_ng.microliter","Ticks","Host","Sperm","FEC_Eim_Ct","MC.Eimeria.FEC","MCs","Body_Weight","Body_Length","Tail_Length","Aspiculuris_sp","Syphacia_sp","Trichuris_muris","Taenia_sp","Heterakis_sp","Mastophorus_muris","Hymenolepis_sp","Catenotaenia_pusilla","IFNy","CXCR3","IL.6","IL.10","IL.13","IL1RN","CASP1","CXCL9","IDO1","IRGM1","MPO","MUC2","MUC5AC","MYD88","NCR1","PRF1","RETNLB","SOCS1","TICAM1","TNF"
"AA_0774","F",13.2131,52.9461,2019,"m",NA,"dd","dd","dd","dd","dd","dd",NA,"100","100","100","100","100",NA,"dd","dd","dd","dd","dd",12,0.04347826087,"15/09/19",0.0239,NA,NA,"Grazer weg 7","adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DyM",NA,NA,0.34,NA,NA,NA,NA,NA,NA,NA,"14/09/19",NA,NA,NA,NA,NA,3.53458823059174,21.3635888859776,52,3.04,9.14,0.93,0.77,6.9,3.79,1.24,0,4.92,0,0,609.9,NA,NA,NA,31.477476961352,FALSE,"Fec:FALSE Tissue:NA",20,92.7,86.1,0,19,0,0,0,0,0,0,11.2982790313474,21.836601566111,26.5703426034225,25.7972158588085,28.7641239987512,13.0583641403693,23.4002018590512,26.206523743159,16.7801974405384,9.27926496575499,16.0025703868613,7.75509844159225,7.88593030254715,8.76715684552492,26.3251486988327,26.6108555074149,8.45341506500941,10.0255342312805,22.2470462262799,22.9593650139809
"AA_0775","F",13.2131,52.9461,2019,"m",NA,"dd","dd","dd","dd","dd","dd",NA,"100","100","120","100","100",NA,"dd","dd","mm","dd","dd",12,0.1304347826,"15/09/19",0.0517,NA,NA,"Grazer weg 7","adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DyM",NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,"14/09/19",NA,FALSE,-5.52333333333333,31.7833333333333,26.26,3.62958420136961,NA,39.7,4.39,6.73,3.36,1.15,6.44,5.2,1.9,0.71,21,0,0,239.7,NA,NA,NA,34.1371246148978,FALSE,"Fec:FALSE Tissue:FALSE",19.24,91.6,81.7,0,79,0,0,0,0,0,0,11.9543892107134,18.9336891817885,26.5093196396936,27.7107141955915,22.2362511829735,11.3565372250215,20.5384564982134,24.6981896520788,13.9192280826294,9.06466530616217,15.6908522992684,7.78992904854414,7.96972751770998,8.74517762700447,26.8966283584993,26.0825846109732,9.4602298903966,10.1243346080245,26.1156165623862,21.6422718935629
"AA_0776","M",13.7183,53.2978,2019,"d","m","m","m","m","d","m","m",NA,"95","125","120","90","80",NA,"mm","mm","mm","mm","mm",13,0.8888888889,"15/09/19",0.025,NA,NA,"Prenzlauerstr. 51","adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,0.0117,0.38,NA,NA,NA,NA,NA,0.0584,0.0595,"14/09/19",NA,TRUE,-7.62166666666667,29.2566666666667,21.635,5.69561155694809,27.6720781142398,35.3,6.27,5.09,6.5,1.1,13.5,12.8,1.14,0.25,2.14,NA,NA,NA,NA,NA,NA,30.2687718611032,FALSE,"Fec:FALSE Tissue:TRUE",14.27,84.8,71.3,0,23,0,0,0,0,0,0,15.0996510259605,21.3041611090224,23.3623833252734,25.1865772661889,11.0150727619023,11.9399718189826,20.8880374343724,20.4809809047115,11.9795577361913,11.2033616012279,18.3109252072979,10.9603207021079,10.2830931634057,28.0476655915258,22.4770770787365,22.327769766034,10.8818726571583,11.6644729567549,24.1616958166265,19.3534276871507
"AA_0777","M",13.7183,53.2978,2019,"m","m","m","m","m","d","m","m",NA,"95","125","120","90","80",NA,"mm","mm","mm","mm","mm",13,0.9444444444,"15/09/19",0.04,NA,NA,"Prenzlauerstr. 51","adult",NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,0.0203,0.48,NA,NA,NA,NA,NA,0.0703,0.076,"14/09/19",NA,FALSE,-8.56333333333334,32.9966666666667,24.4333333333333,3.19905051859477,NA,29.3,2.89,14.3,12.4,1.1,15.8,14.4,3.99,0.87,3.94,NA,NA,NA,NA,NA,NA,23.2388609125523,FALSE,"Fec:FALSE Tissue:FALSE",21.1,94.2,75.1,0,34,70,0,0,0,0,0,24.8237514156533,21.3906793296357,27.8860431038247,23.863021463342,25.3670937681475,17.031645433173,21.9785850664704,23.6770583738626,19.6921621145424,8.13171182793578,16.4190271134961,6.83034507375856,7.15789944744827,7.92375113005139,23.789417298974,28.9493765393165,8.11444958331859,8.81636153038158,26.2006241599212,21.2688123392413
"AA_0778","F",13.7183,53.2978,2019,NA,NA,NA,NA,"dd",NA,NA,NA,NA,"95","125","120","90/100","80",NA,"mm","mm","mm","dm","mm",6,0.75,"15/09/19",0.0343,NA,NA,"Prenzlauerstr. 51","adult",NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,"14/09/19",NA,FALSE,-9.10166666666667,31.8766666666667,22.775,4.10231882547095,17.8000421989155,36.2,5.87,7.95,2.68,1.18,10.3,6.58,0.63,0.48,2.5,NA,NA,NA,NA,NA,NA,34.7854897502798,FALSE,"Fec:FALSE Tissue:FALSE",15,85.2,75,3,0,0,0,0,0,0,0,24.2795776692508,19.4969044147475,23.0203888151927,22.7108570485326,18.5952433459124,14.1424692517826,21.4582364482153,22.7783232263915,16.303748079223,9.87799887479954,16.6986505757498,8.08868648253728,8.17366102323771,9.06221208312185,25.918623943327,26.6009392867847,8.41154087273815,10.5594733676479,19.6664037141189,20.6151135982178
"AA_0779","F",13.2131,52.9461,2019,"m",NA,"dd","dd","dd","dd","dd",NA,NA,"100","100","100/120","100","100",NA,"dd","dd","dm","dd","dd",11,0.09523809524,"15/09/19",0.0465,NA,NA,"Grazer weg 7","adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DyM",NA,NA,0.43,NA,NA,NA,NA,NA,NA,NA,"14/09/19",NA,FALSE,-13.84,36.72,22.88,3.54704774289181,NA,34.7,7.19,8.6,5.01,3.38,7.61,10.7,2.47,0.86,17.9,NA,NA,NA,NA,NA,NA,32.698889578208,FALSE,"Fec:FALSE Tissue:FALSE",24,104,94.1,0,5,0,0,0,0,0,0,18.9188560168384,21.6455056488409,24.1095224082025,24.2001433398404,23.4678187947124,8.21805378937115,20.9648794667875,25.1422577106732,10.4369742654302,8.15189792480675,13.413452582536,7.06575716816568,6.82187833898866,7.13277874185406,23.4105911483571,25.1618469903732,7.15966536500553,9.52283948879922,25.7244681783685,19.8586987619736
"AA_0780","M",13.2131,52.9461,2019,"m","m","d","d","d","d","d","d",NA,"100","100","120","100","100",NA,"dd","dd","mm","dd","dd",13,0.2222222222,"15/09/19",0.043,NA,NA,"Grazer weg 7","adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DyM",NA,0.0198,0.35,NA,NA,NA,NA,NA,0.0727,0.0782,"14/09/19",NA,FALSE,-9.75333333333333,33.4466666666667,23.6933333333333,2.85586913104068,NA,46,2.41,5.64,0.96,0.69,7.1,5.04,1.43,0.1,13.5,0,0,219.9,NA,NA,NA,33.2804494164708,FALSE,"Fec:FALSE Tissue:FALSE",17.51,87.1,82.4,0,0,0,0,0,0,0,0,26.0898762555344,21.6538516552203,27.7330727121536,22.8166989238733,20.5317239373613,12.8696450348999,20.8406844071674,20.304773367822,16.6540177554011,7.32854922499327,19.8902330845454,5.60122554584555,6.64498090897669,9.13181256379951,26.8010058717765,26.7646170930736,10.255392814782,8.24368341333204,21.4585681770821,21.6647769293175
"AA_0781","M",13.8914,52.2594,2019,"d","m","m","d","d","d","d","d",NA,"95/100","100","100","100","100",NA,"dm","dd","dd","dd","dd",13,0.1666666667,"15/09/19",0.037,NA,NA,"Am Park 8","adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DyM",NA,0.0262,0.29,NA,NA,NA,NA,NA,0.0857,0.0957,"14/09/19",NA,FALSE,-9.77,32.51,22.74,3.60727848371101,NA,38.9,4.81,14.2,1.51,0.8,25,4.49,0.38,0.083,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.23,87.7,82,0,1,0,0,0,0,0,0,17.1680439555402,21.5807958152806,23.087784951178,24.8642295021219,21.6364721069687,8.39292649088973,21.0838318182433,23.0944504838914,9.40934844807454,8.13903423271631,13.4203585665239,7.21707021206478,7.34540247694109,7.19958652307057,21.8065462772407,23.7873760027394,8.43396333908383,9.10973211592001,21.5195345972286,21.2647250371255
"AA_0782","F",13.2372,53.0261,2019,"d",NA,"dd","dd","dd","dd","dd","dd",NA,"100","100","100","100","100",NA,"dd","dd","dd","dd","dd",12,0,"15/09/19",0.0135,NA,NA,"Feldweg 1","adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dom",NA,NA,0.38,NA,NA,NA,NA,NA,NA,NA,"14/09/19",NA,FALSE,-9.83333333333333,33.2566666666667,23.4233333333333,3.30528841513032,NA,59.7,3.94,13.5,0.5,1.39,9.94,4.81,0.57,0.11,7.87,NA,NA,NA,NA,NA,NA,29.6728921131893,FALSE,"Fec:FALSE Tissue:FALSE",7.12,63.1,57.1,0,0,0,0,0,0,0,0,23.7685060698649,19.9620194103849,20.5142332024676,23.0661355319823,17.4521680766615,9.83462158180805,20.9827879576522,17.8733583739766,12.1393263466204,7.94133209194487,13.2487879641142,6.24518029253253,6.29173150913459,6.7853003611006,28.2861457175401,27.0834358098545,7.71628045005031,8.7906336234072,18.2384584905941,19.6702751293228
"AA_0783","M",13.6064,53.1922,2019,"d","m","m","m",NA,"d","m","m",NA,"95","125","120","90","80",NA,"mm","mm","mm","mm","mm",12,0.8823529412,"16/09/19",0.0188,NA,NA,"Burstr. 10","adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,0.0173,0.33,NA,NA,NA,NA,NA,0.0758,0.0783,"15/09/19",NA,FALSE,-4.11333333333333,30.6,26.4866666666667,2.82940695122989,NA,45.8,5.93,13.1,1.08,0.75,17,5.68,0.11,0.021,0.52,0,0,226.1,NA,NA,NA,34.6658860401855,FALSE,"Fec:FALSE Tissue:FALSE",15.32,82.8,72,0,0,0,0,0,0,0,0,23.9757494383058,29.0155397490969,24.5110337876083,24.5458624953933,21.3775717402992,20.2171627222823,21.099143111617,23.5860378101204,21.8039726258713,7.900058337575,22.9461672227782,7.06265391496068,8.45056849898507,12.5858364310302,26.2798329846151,29.1978578099609,9.85979212315532,8.93506663919631,22.2517869912626,22.4474595404386
"AA_0784","M",13.6069,53.1928,2019,"d","m","m","m",NA,"d","m","m",NA,"95","125","120","90","100",NA,"mm","mm","mm","mm","dd",12,0.7647058824,"16/09/19",0.0186,NA,NA,"Burstr. 4","adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,0.0198,0.31,NA,NA,NA,NA,NA,0.0986,0.0986,"15/09/19",NA,TRUE,-8.44666666666667,31.85,23.4033333333333,3.99712964059129,14.889793568082,42.4,6.18,6.18,0.95,0.84,13.6,6.83,0.41,0,0,0,0,666.1,NA,NA,NA,NA,NA,NA,15.4,84,73.8,0,0,0,0,0,0,0,0,16.9788235784334,20.7936143003494,22.146052724017,22.9884174891959,9.02291236568391,11.64350258382,20.7712658051926,20.2654307576209,13.2020731992206,9.68376036240134,14.9174459393455,7.5003272877998,7.55093966912615,18.3918374115293,22.9932527854229,25.1801065917581,8.78074257722318,10.4828893477916,16.3006254731966,19.4435288569093
"AA_0785","F",13.59694444,53.22861111,2019,"d",NA,"mm","mm","mm","dd","mm","mm",NA,"95","125","120","100","80",NA,"mm","mm","mm","dd","mm",12,0.7826086957,"16/09/19",0.05,NA,NA,"Lichtenhain 3","adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,NA,0.54,NA,NA,NA,NA,NA,NA,NA,"15/09/19",NA,TRUE,-8.90666666666667,32.1866666666667,23.28,4.38037452149345,18.2201306348409,52.6,6.21,8.55,1.91,1.03,19.2,8.64,0.52,0.19,4.53,NA,NA,NA,NA,NA,NA,29.4747477333916,FALSE,"Fec:FALSE Tissue:TRUE",16.55,86.8,71.6,0,94,0,0,0,0,0,0,16.8431694992084,21.1848367188508,22.3064137251646,25.920827188955,8.94360445302072,10.0343447379102,22.9969174738175,19.8621446347985,10.2812997230881,9.85128361387527,15.6512390847903,8.61645798094071,8.60418678485152,25.0094423649535,22.5449221705303,19.8544549023833,9.70824472701638,10.6163815377695,23.424606619748,21.7281551711253
"AA_0786","F",13.6069,53.1928,2019,"d",NA,"mm","mm","mm","dd","mm","mm",NA,"95","125","120","90","100",NA,"mm","mm","mm","mm","dd",12,0.7826086957,"16/09/19",0.0283,NA,NA,"Burstr. 4","adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,"15/09/19",NA,FALSE,-11.4966666666667,33.2466666666667,21.75,3.34777793544384,NA,34.6,9.82,6.94,1.88,1.31,29.2,2.91,0.94,0,1.01,0,0,331.1,NA,NA,NA,32.7036826340474,FALSE,"Fec:FALSE Tissue:FALSE",19.32,95.3,79.4,0,18,0,0,0,0,0,0,21.9670675850545,19.8403459365408,23.98996037588,23.5617900357749,22.0668567552065,8.09846624963549,19.9203250295581,22.6109207731708,8.90704324012416,8.11150419518868,12.8453288710023,6.49540044312406,6.81201907630071,11.8131577081902,25.0323321516908,22.183903132031,7.42423864996116,9.55606636661777,23.181803907615,19.7514159935851
"AA_0787","M",13.6069,53.1928,2019,"d","m","m","m",NA,"d","d",NA,NA,"95","125","120","90","80",NA,"mm","mm","mm","mm","mm",11,0.8125,"16/09/19",0.0328,NA,NA,"Burstr. 4","adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,0.0179,0.33,NA,NA,NA,NA,NA,0.0916,0.0922,"15/09/19",NA,TRUE,-6.72,30.7866666666667,24.0666666666667,5.35647777566115,15.922443541652,39.1,7.01,4.88,1.71,1.35,13.4,9.7,0.093,0.12,1.76,NA,NA,NA,NA,NA,NA,33.2813021855124,FALSE,"Fec:FALSE Tissue:TRUE",16.66,86.5,76.7,0,0,0,0,0,0,0,0,17.4846008185451,23.3198780418719,23.2414132731656,21.4496644332098,10.2789128484495,11.5461691811523,23.6192383309022,17.324270127459,12.9605973330149,11.4266959802252,17.766453177313,9.73072981980702,10.300225324556,19.1368859874656,24.5655511581234,25.2936807698411,11.0266009223967,11.5292279735944,16.145416913237,20.4802482943051
"AA_0788","M",13.59694444,53.22861111,2019,"d",NA,"m","m","m","d","m","m",NA,"95","125","120","100","80",NA,"mm","mm","mm","dd","mm",12,0.7647058824,"16/09/19",0.0405,NA,NA,"Lichtenhain 3","adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,0.017,0.44,NA,NA,NA,NA,NA,0.0679,0.067,"15/09/19",NA,TRUE,-7.27,30.55,23.28,6.95857943021163,18.2989061019704,47.7,6.19,3.36,1.33,0.65,22.6,4.42,0.15,0.23,3.79,0,0,951.7,NA,NA,NA,31.8481098492267,FALSE,"Fec:FALSE Tissue:TRUE",16.47,86.7,70.3,0,52,0,0,0,0,0,0,15.744876088029,22.2247256695376,26.3938506759917,23.583727657629,11.3457064059107,11.8995790843379,21.0934361011934,19.8737164253375,13.2203723541944,11.8829904550474,18.4604731869387,10.7751696559788,10.5741883200197,19.7905618728604,24.0976603700796,25.7454791822028,11.7529398945408,12.9561870358853,18.418753667448,20.3638469153191
"AA_0789","F",13.6478,53.1869,2019,"d",NA,"mm","mm","mm","dd","mm","mm",NA,"95","125","120","90","80",NA,"mm","mm","mm","mm","mm",12,0.8695652174,"16/09/19",0.0392,NA,NA,"Herzfelderstr. 12","adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,NA,0.22,NA,NA,NA,NA,NA,NA,NA,"15/09/19",NA,TRUE,-11.0733333333333,33.9333333333333,22.86,5.68943035160179,14.4670142719905,40.4,8.65,1.54,3.75,0.6,21.3,11.4,0.24,0.16,8.29,0,0,186.7,NA,NA,NA,35.1494689495464,FALSE,"Fec:FALSE Tissue:TRUE",16.62,78,72.8,0,0,0,0,0,0,0,0,21.1563335617899,22.0805853530341,23.967824075974,24.4364383721915,11.0317710802599,12.2350284355841,23.5076406806019,21.4103250244725,15.5601044565447,11.8444549558312,18.3759138029077,10.5224025338643,10.7737910775495,18.2072437406845,23.6384741746499,23.1392733805127,10.8954095032258,12.3139145718196,19.1058655730582,23.3263182313189
"AA_0790","F",13.59694444,53.22861111,2019,"d",NA,"mm","mm","mm","dd","mm","mm",NA,"95","125","120","100","80",NA,"mm","mm","mm","dd","mm",12,0.7826086957,"16/09/19",0.0624,NA,NA,"Lichtenhain 3","pregnant",3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,"15/09/19",NA,NA,NA,NA,NA,NA,NA,43.4,4.77,6.95,3.4,1.65,16.7,13.8,0.59,0.32,3.64,0,0,567,NA,NA,NA,29.8832395686024,FALSE,"Fec:FALSE Tissue:NA",13.75,76.5,72.1,0,0,0,0,0,0,0,0,3.13938262269383,21.9028747665806,24.5110337876083,21.8277088707179,11.1787817362345,9.78259413931506,24.9304552375083,18.187775380828,4.92899756596375,12.1696516489596,15.6362963922038,10.2526549150259,9.61038252768907,22.8814994763683,20.081255583926,21.4946440110085,9.85979212315532,12.1910979950543,21.6850211394615,22.1632146666022
"AA_0791","M",13.59694444,53.22861111,2019,"d",NA,"m","m",NA,"d","m","m",NA,"95","125","120","100","80",NA,"mm","mm","mm","dd","mm",11,0.75,"16/09/19",0.0291,NA,NA,"Lichtenhain 3","adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,0.017,0.37,NA,NA,NA,NA,NA,0.0625,0.0594,"15/09/19",NA,TRUE,-2.99,29.0233333333333,26.0333333333333,4.83052792854557,14.456863631858,30.4,64.7,90.9,50,66.7,1.79,0,0,2.47,0,0,0,734.8,NA,NA,NA,27.501060562451,FALSE,"Fec:FALSE Tissue:TRUE",12.14,77.2,65.9,0,28,0,0,0,0,0,0,12.7795567447173,20.3123796291606,20.0004237640256,22.3397513425735,9.78243719490531,10.1813060067504,22.1074055350392,20.9606069992567,10.6496243504106,11.0803425169882,15.8733228452351,8.82197121664039,8.9974609313097,18.3777617167022,20.8512443885599,26.0927933046164,9.84252566106124,11.6783654789895,16.3415280018387,19.8335699177252
"AA_0792","M",13.59694444,53.22861111,2019,"d","m","m","m","m",NA,"m",NA,NA,"95","125","120","90/100","80",NA,"mm","mm","mm","dm","mm",11,0.875,"16/09/19",0.01,NA,NA,"Lichtenhain 3","young",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,NA,0.33,NA,NA,NA,NA,NA,NA,NA,"15/09/19",NA,TRUE,4.04333333333334,20.7,24.7433333333333,4.211360137584,13.6744780380059,34.9,7.94,2.48,7.69,0.66,16.4,14.2,0,0,0.91,NA,NA,NA,NA,NA,NA,17.0843358776484,FALSE,"Fec:FALSE Tissue:TRUE",6.46,61.4,56.6,0,57,0,0,0,0,0,0,11.3117644367481,19.362480771059,23.7294855437642,22.8458929315624,8.69180599294943,8.78411247741598,22.1041794237134,19.8417721281442,9.21288919359341,10.1891448345675,14.7067630012945,8.3418259449424,8.19360226121521,17.0847380786537,21.8895491861954,21.4946440110085,8.80178834381826,11.2475176474255,17.4202159098197,20.2100843044117
"AA_0793","F",13.9533,53.1422,2019,"d",NA,"mm","mm","mm","dd","mm","mm",NA,"95","125","120","90","80",NA,"mm","mm","mm","mm","mm",12,0.8695652174,"16/09/19",0.0422,NA,NA,"Dorfstr. 28","adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,NA,0.56,NA,NA,NA,NA,NA,NA,NA,"15/09/19",NA,FALSE,-8.80833333333334,31.6633333333333,22.855,6.93680511227408,NA,42.4,12.7,2.99,6.86,0.94,24,19.6,1,0.35,4.82,10848,29.23189459,729.4,NA,NA,NA,30.7702684469196,FALSE,"Fec:FALSE Tissue:FALSE",19.83,94.7,77.8,0,19,0,0,0,0,0,0,18.7535743347396,22.939614495442,22.1205174407185,24.2253300307441,16.5383855323887,12.7288515165651,20.4224063130134,19.3833975373584,13.2376103431389,11.9758204946336,18.8680916739308,11.2854863992521,11.4133353721063,12.3789146587061,23.3872480136032,27.9718997663104,11.7461455447409,13.5710472510768,18.1269694945224,20.1689544802124
"AA_0794","F",13.9533,53.1422,2019,"d",NA,"mm","mm","mm","dd","mm","mm",NA,"95","125","120","90","80",NA,"mm","mm","mm","mm","mm",12,0.8695652174,"16/09/19",0.0357,NA,NA,"Dorfstr. 28","adult",NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,"15/09/19",NA,FALSE,-8.11,35.64,27.53,3.52461221596496,NA,26.6,14,2.24,5.51,0.74,24.2,28.7,0.53,0.85,3.95,2919,31.17,214.2,NA,NA,NA,30.7702402135229,FALSE,"Fec:FALSE Tissue:FALSE",12.91,76.5,73.2,14,19,0,0,0,0,0,0,25.2715930221327,20.149574495173,21.2066732664554,24.0185633837583,19.4188211609067,11.7848160818439,20.6329668240621,20.885244647939,14.4425922431715,9.00539142524975,14.310168880009,7.0457393063113,7.18226918119804,9.21209396475988,25.5842066703473,22.8377726454339,8.25656463206619,10.0150295180484,21.6007083526896,20.2973809109523
"AA_0795","M",13.9533,53.1422,2019,"d","m","m","m",NA,"d","m",NA,NA,"95","125","120","90","80",NA,"mm","mm","mm","mm","mm",11,0.875,"16/09/19",0.0371,NA,NA,"Dorfstr. 28","adult",NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,0.018,0.44,NA,NA,NA,NA,NA,0.0802,0.0846,"15/09/19",NA,TRUE,-5.33666666666667,28.0633333333333,22.7266666666667,6.02959927634465,19.0330465744103,35,13.7,3.11,4.11,0.89,22.7,7.49,0.32,1.04,2.56,NA,NA,NA,NA,NA,NA,24.0448093828212,FALSE,"Fec:FALSE Tissue:TRUE",19.56,92.2,74.7,3,23,0,0,0,0,0,0,13.8416516369286,22.8854610688281,23.0128780582693,27.9497622131548,10.8825322554668,11.5579468272894,21.6883379407781,22.4361705778329,11.483788598543,12.1570032051476,17.9863905029651,10.1620294376475,10.5592777904909,20.9355609032443,22.5068704102833,26.4492588080519,10.9398876295266,13.4435265050154,19.3623037516957,21.2330157475191
"AA_0796","M",13.9575,53.1428,2019,"m","m","m","m","m","d","m",NA,NA,"95","125","120","70/100","80",NA,"mm","mm","mm","dm","mm",12,0.8823529412,"16/09/19",0.0159,NA,NA,"Schmiedeberg","adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,0.0225,0.38,NA,NA,NA,NA,NA,0.0806,0.0823,"15/09/19",NA,TRUE,-8.29333333333333,31.7766666666667,23.4833333333333,4.26344683437033,15.5483646951092,37.5,11.1,7.82,1.37,0.85,23.7,1.55,0.15,0.15,1.38,NA,NA,NA,NA,NA,NA,33.3477520371565,FALSE,"Fec:FALSE Tissue:TRUE",17.12,86.6,64.2,0,30,0,0,0,0,0,0,12.007836242842,21.2544087548421,26.0790348869004,25.874209273695,9.38580429874425,10.2623004031163,20.5808531918346,20.5802305607857,9.29106844092913,11.2122242968433,15.8457043897738,9.11363132460897,9.63267616712994,19.2491245226578,22.6861532402068,24.8298012779136,7.8271432502083,11.4628379134699,19.5607028751252,21.2105579882104
"AA_0797","F",13.9533,53.1422,2019,"d",NA,"mm","mm","mm","dd","mm","mm",NA,"95","125","120","90","80",NA,"mm","mm","mm","mm","mm",12,0.8695652174,"16/09/19",0.0425,NA,NA,"Dorfstr. 28","adult",NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,"15/09/19",NA,FALSE,-10.7666666666667,36.0833333333333,25.3166666666667,3.79409668077245,NA,30.4,11.9,1.57,6.53,0.48,26.2,14.8,0.68,0.62,8.87,NA,NA,NA,NA,NA,NA,34.0399680091326,FALSE,"Fec:FALSE Tissue:FALSE",15.57,84,80.4,25,0,0,0,0,0,0,0,24.5845724537835,19.6268093668883,19.8357432351409,22.9685445711985,19.0586023060662,13.4188650629945,20.0668952418036,19.0781786303609,15.3616899528197,8.46731860087159,16.6401280041458,6.03465935595707,6.62505722656707,7.47757794612136,23.119172237288,25.4973355843299,8.08983046449352,10.574043023198,20.0979852147151,20.4020785056927
